latitude,longitude,time,weather,road_type,severity
28.47479485145668,77.09546509909642,2023-01-15 00:13:00,Snow,Rural,3
28.592184837867173,77.06213040704935,2023-01-15 00:14:00,Fog,Urban,3
28.465521104572716,77.09911270803735,2023-01-15 00:15:00,Clear,Highway,2
28.835332238809375,77.05543178930334,2023-01-15 00:16:00,Snow,Highway,3
28.41157312551353,77.31939352948473,2023-01-15 00:17:00,Snow,Urban,1
28.55789635816791,77.36121722438634,2023-01-15 00:18:00,Clear,Highway,1
28.4923473147471,77.12293681050468,2023-01-15 00:19:00,Snow,Highway,3
28.865769665078766,77.35077047317564,2023-01-15 00:20:00,Clear,Urban,1
28.734740502445014,77.02201407206357,2023-01-15 00:21:00,Snow,Rural,1
28.856015128225685,77.27094261585087,2023-01-15 00:22:00,Clear,Urban,2
28.886164355155195,77.21099728395832,2023-01-15 00:23:00,Fog,Urban,1
28.648549121838684,77.11069731824792,2023-01-15 00:24:00,Clear,Rural,3
28.517159554024012,77.30728043813657,2023-01-15 00:25:00,Rain,Urban,4
28.496864393098292,77.0848189125787,2023-01-15 00:26:00,Fog,Urban,2
28.51145943084292,77.16645979497102,2023-01-15 00:27:00,Fog,Rural,4
28.754296653811,77.28394373442916,2023-01-15 00:28:00,Snow,Rural,2
28.4202228640615,77.13529159245675,2023-01-15 00:29:00,Snow,Highway,1
28.425680536516357,77.34214407423589,2023-01-15 00:30:00,Rain,Urban,2
28.704071471191572,77.34617080425586,2023-01-15 00:31:00,Fog,Urban,1
28.721028573368702,77.0810121678912,2023-01-15 00:32:00,Snow,Urban,2
28.73263146216123,77.17615599546603,2023-01-15 00:33:00,Rain,Highway,4
28.585940252294293,77.17280505731591,2023-01-15 00:34:00,Clear,Highway,1
28.802972444357074,77.16401805412032,2023-01-15 00:35:00,Clear,Rural,3
28.66681229386331,77.20078885527451,2023-01-15 00:36:00,Rain,Highway,2
28.45273281500471,77.02974652563415,2023-01-15 00:37:00,Clear,Rural,4
28.798549653533673,77.34801999813368,2023-01-15 00:38:00,Clear,Highway,2
28.87653389313523,77.11596591134125,2023-01-15 00:39:00,Fog,Urban,2
28.430018156501177,77.00072495738152,2023-01-15 00:40:00,Fog,Urban,2
28.59567566935029,77.2740415730676,2023-01-15 00:41:00,Clear,Urban,1
28.643758022417373,77.26018883350436,2023-01-15 00:42:00,Clear,Highway,1
28.473235380039156,77.39326488530706,2023-01-15 00:43:00,Rain,Urban,2
28.83385447389144,77.28769888576298,2023-01-15 00:44:00,Fog,Highway,1
28.54207482244502,77.13308244326251,2023-01-15 00:45:00,Rain,Urban,4
28.791504269969078,77.38104702071936,2023-01-15 00:46:00,Fog,Highway,3
28.735497241014155,77.14613831970495,2023-01-15 00:47:00,Rain,Rural,1
28.69902291123351,77.32849787436304,2023-01-15 00:48:00,Snow,Urban,1
28.496071424348276,77.13426962769807,2023-01-15 00:49:00,Rain,Urban,1
28.51035176027545,77.01948332539608,2023-01-15 00:50:00,Snow,Highway,1
28.423674202373284,77.29351394439774,2023-01-15 00:51:00,Clear,Rural,1
28.52035621489113,77.14008437230075,2023-01-15 00:52:00,Fog,Highway,4
28.572721804730257,77.13555507961412,2023-01-15 00:53:00,Fog,Rural,1
28.81657265193121,77.28634065074661,2023-01-15 00:54:00,Snow,Urban,4
28.5831963333574,77.12881514442803,2023-01-15 00:55:00,Fog,Highway,3
28.7773108913828,77.0472050816852,2023-01-15 00:56:00,Snow,Highway,3
28.61972114064774,77.16180410076224,2023-01-15 00:57:00,Snow,Rural,1
28.792434155996943,77.32953761581953,2023-01-15 00:58:00,Rain,Urban,2
28.888135800218517,77.05208179520258,2023-01-15 00:59:00,Rain,Highway,1
28.519920779028787,77.22179231030553,2023-01-15 01:00:00,Rain,Urban,1
28.831170805981937,77.0529037175775,2023-01-15 01:01:00,Rain,Rural,2
28.710912043152884,77.0196731393758,2023-01-15 01:02:00,Snow,Rural,1
28.808647130794327,77.15148390982613,2023-01-15 01:03:00,Fog,Urban,1
28.7257929511339,77.2631533265321,2023-01-15 01:04:00,Snow,Highway,1
28.611974753637075,77.10999493327851,2023-01-15 01:05:00,Fog,Rural,4
28.514037469720893,77.17829245909498,2023-01-15 01:06:00,Clear,Rural,4
28.435017612665582,77.19653236989726,2023-01-15 01:07:00,Fog,Rural,3
28.667759182230355,77.33651611253676,2023-01-15 01:08:00,Clear,Urban,1
28.89516304726343,77.32759168336214,2023-01-15 01:09:00,Clear,Rural,1
28.7690209025071,77.00093888394036,2023-01-15 01:10:00,Rain,Rural,4
28.563672770699508,77.16556759768767,2023-01-15 01:11:00,Fog,Highway,1
28.813602400043365,77.26243641278401,2023-01-15 01:12:00,Snow,Highway,1
28.784492000088203,77.34095846822464,2023-01-15 01:13:00,Rain,Rural,3
28.540817896676728,77.01955911332712,2023-01-15 01:14:00,Clear,Urban,3
28.407153744897116,77.25129932736436,2023-01-15 01:15:00,Fog,Rural,3
28.459081319266975,77.33680779902645,2023-01-15 01:16:00,Snow,Urban,3
28.838653095156026,77.10203040823335,2023-01-15 01:17:00,Clear,Urban,4
28.818281517652434,77.08210253254667,2023-01-15 01:18:00,Snow,Rural,1
28.54760450043918,77.18713975504265,2023-01-15 01:19:00,Clear,Urban,2
28.542597713142207,77.38503183270942,2023-01-15 01:20:00,Fog,Urban,2
28.796432493551233,77.27715455780319,2023-01-15 01:21:00,Fog,Highway,2
28.86886873494771,77.16979401858869,2023-01-15 01:22:00,Rain,Urban,1
28.789568628398797,77.00834511997766,2023-01-15 01:23:00,Rain,Rural,4
28.70278933851538,77.22269034537516,2023-01-15 01:24:00,Snow,Urban,3
28.5213356751659,77.13951520071876,2023-01-15 01:25:00,Fog,Urban,2
28.66287395704763,77.07428545686122,2023-01-15 01:26:00,Rain,Rural,3
28.516755929296632,77.20005924088089,2023-01-15 01:27:00,Clear,Rural,1
28.804005710048386,77.13655305358688,2023-01-15 01:28:00,Rain,Rural,1
28.59348053975887,77.01548987311678,2023-01-15 01:29:00,Clear,Rural,4
28.81684860849701,77.29020240809267,2023-01-15 01:30:00,Snow,Highway,2
28.590804608991363,77.293033167985,2023-01-15 01:31:00,Rain,Highway,2
28.812074702599944,77.24753257990349,2023-01-15 01:32:00,Clear,Urban,3
28.56665890758262,77.33632826139849,2023-01-15 01:33:00,Snow,Rural,2
28.620066352308832,77.0812726175124,2023-01-15 01:34:00,Rain,Urban,2
28.707744209671326,77.11448062064565,2023-01-15 01:35:00,Snow,Highway,1
28.435143807014956,77.18346231315067,2023-01-15 01:36:00,Clear,Urban,1
28.874103530907732,77.02407007359487,2023-01-15 01:37:00,Fog,Rural,1
28.686802893061902,77.35341831196327,2023-01-15 01:38:00,Rain,Urban,4
28.6539100073454,77.19625144316261,2023-01-15 01:39:00,Clear,Rural,2
28.819696985559954,77.12986529691098,2023-01-15 01:40:00,Snow,Rural,3
28.832881364948413,77.19118537894522,2023-01-15 01:41:00,Snow,Urban,2
28.661130202264506,77.1300519286945,2023-01-15 01:42:00,Fog,Highway,2
28.863631162896816,77.11450536817307,2023-01-15 01:43:00,Snow,Rural,2
28.43236888303824,77.17920737570282,2023-01-15 01:44:00,Fog,Urban,4
28.45661289612561,77.19276186895404,2023-01-15 01:45:00,Snow,Rural,1
28.69839411500722,77.17333815734891,2023-01-15 01:46:00,Clear,Rural,4
28.57703293089679,77.21917238128248,2023-01-15 01:47:00,Fog,Rural,2
28.6321125830946,77.31335160091395,2023-01-15 01:48:00,Fog,Highway,2
28.564039608948583,77.02290727666588,2023-01-15 01:49:00,Clear,Urban,4
28.602362655722466,77.324607474645,2023-01-15 01:50:00,Rain,Highway,1
28.811323173573147,77.09141375694247,2023-01-15 01:51:00,Rain,Highway,4
28.696738099927153,77.10083716662282,2023-01-15 01:52:00,Fog,Urban,3
28.898672274641747,77.23978659562673,2023-01-15 01:53:00,Clear,Rural,3
28.79343959891048,77.39026852111034,2023-01-15 01:54:00,Rain,Rural,3
28.53683312705091,77.006959733421,2023-01-15 01:55:00,Rain,Rural,1
28.532172558863348,77.26925343584571,2023-01-15 01:56:00,Snow,Urban,1
28.5679491350585,77.2787588823664,2023-01-15 01:57:00,Rain,Urban,1
28.82162974032387,77.22946071840308,2023-01-15 01:58:00,Clear,Urban,2
28.41364382532528,77.00387604575849,2023-01-15 01:59:00,Clear,Urban,3
28.515090639435627,77.24254071871465,2023-01-15 02:00:00,Clear,Highway,1
28.85245921017213,77.04600852362105,2023-01-15 02:01:00,Snow,Urban,1
28.719948218041626,77.03122707570296,2023-01-15 02:02:00,Fog,Highway,4
28.513423547750527,77.27842463396199,2023-01-15 02:03:00,Clear,Urban,4
28.50957248411629,77.28009382224728,2023-01-15 02:04:00,Snow,Urban,2
28.831309050879714,77.35596474727747,2023-01-15 02:05:00,Fog,Urban,4
28.846878754138523,77.00135218756373,2023-01-15 02:06:00,Clear,Urban,3
28.528065545481056,77.15150394164809,2023-01-15 02:07:00,Fog,Rural,4
28.610255179038266,77.00490879958211,2023-01-15 02:08:00,Clear,Highway,1
28.817297869314157,77.14586501847769,2023-01-15 02:09:00,Rain,Highway,3
28.78550371930494,77.19666317533385,2023-01-15 02:10:00,Snow,Urban,2
28.80695805328304,77.21189166462001,2023-01-15 02:11:00,Clear,Rural,4
28.659199095393983,77.14237308542664,2023-01-15 02:12:00,Rain,Highway,3
28.855774524152586,77.2901205472426,2023-01-15 02:13:00,Clear,Urban,4
28.562975771977218,77.1662379691005,2023-01-15 02:14:00,Rain,Highway,4
28.478336067173757,77.2068506169253,2023-01-15 02:15:00,Snow,Rural,1
28.75436616628243,77.32003504039447,2023-01-15 02:16:00,Clear,Highway,3
28.669677208003446,77.06972110653376,2023-01-15 02:17:00,Clear,Highway,1
28.827292884404738,77.12835809302473,2023-01-15 02:18:00,Snow,Urban,3
28.440579624562357,77.20857184026721,2023-01-15 02:19:00,Fog,Highway,1
28.821846201719033,77.30704728998597,2023-01-15 02:20:00,Fog,Urban,4
28.54664732660441,77.1701421709956,2023-01-15 02:21:00,Snow,Rural,2
28.72742783358409,77.02910670890802,2023-01-15 02:22:00,Fog,Rural,4
28.420064394539125,77.39553221274883,2023-01-15 02:23:00,Rain,Rural,4
28.7047906481518,77.28316428907316,2023-01-15 02:24:00,Snow,Highway,3
28.758635844593666,77.28909405437905,2023-01-15 02:25:00,Rain,Urban,2
28.584375107252807,77.18604196460859,2023-01-15 02:26:00,Clear,Rural,3
28.507705352631067,77.21881602277706,2023-01-15 02:27:00,Fog,Urban,4
28.668815338301773,77.39761937751341,2023-01-15 02:28:00,Fog,Highway,3
28.81659540221782,77.23804628147099,2023-01-15 02:29:00,Fog,Highway,2
28.561773679148324,77.08757178643398,2023-01-15 02:30:00,Rain,Highway,3
28.52623464876064,77.38575189588771,2023-01-15 02:31:00,Snow,Highway,2
28.53946765431884,77.21510507297845,2023-01-15 02:32:00,Clear,Rural,4
28.87456607645833,77.00826933954997,2023-01-15 02:33:00,Clear,Rural,2
28.57963845788228,77.22934059119613,2023-01-15 02:34:00,Clear,Rural,4
28.401802119944143,77.02819024120248,2023-01-15 02:35:00,Clear,Urban,1
28.79084060397981,77.21103532414146,2023-01-15 02:36:00,Clear,Urban,4
28.749637397667694,77.33013267354735,2023-01-15 02:37:00,Clear,Rural,1
28.464284132301483,77.21554654846089,2023-01-15 02:38:00,Snow,Urban,1
28.892452124567455,77.14938133356387,2023-01-15 02:39:00,Snow,Highway,4
28.704031142652553,77.35304390033437,2023-01-15 02:40:00,Fog,Rural,4
28.6503897454703,77.37103603117187,2023-01-15 02:41:00,Rain,Rural,2
28.591109633811445,77.13899639295991,2023-01-15 02:42:00,Fog,Rural,1
28.849336377781817,77.1995803135908,2023-01-15 02:43:00,Fog,Highway,1
28.52198174070928,77.3931689184359,2023-01-15 02:44:00,Rain,Urban,2
28.54288445010995,77.07124033835508,2023-01-15 02:45:00,Snow,Rural,4
28.461205403343282,77.11926129440229,2023-01-15 02:46:00,Snow,Rural,4
28.77955954779213,77.17136898226981,2023-01-15 02:47:00,Clear,Urban,4
28.697774640202926,77.04035531896632,2023-01-15 02:48:00,Clear,Urban,4
28.704533084627247,77.1088170274097,2023-01-15 02:49:00,Rain,Urban,4
28.50923521550973,77.21787547474185,2023-01-15 02:50:00,Rain,Rural,1
28.72558419456354,77.09139922415618,2023-01-15 02:51:00,Fog,Urban,4
28.78272922362343,77.27451399416154,2023-01-15 02:52:00,Fog,Highway,1
28.578944265362843,77.13906859283824,2023-01-15 02:53:00,Rain,Highway,3
28.800673571980855,77.03591797452273,2023-01-15 02:54:00,Rain,Rural,3
28.574395294266008,77.30581320994784,2023-01-15 02:55:00,Rain,Rural,1
28.779069230754644,77.22696652167079,2023-01-15 02:56:00,Clear,Urban,4
28.41686505372886,77.32994771309592,2023-01-15 02:57:00,Clear,Highway,2
28.675582300736824,77.14406064685194,2023-01-15 02:58:00,Rain,Highway,3
28.88476328031994,77.00775177414891,2023-01-15 02:59:00,Snow,Rural,3
28.890622300341192,77.01867539757312,2023-01-15 03:00:00,Clear,Urban,2
28.540876289170868,77.31817992875007,2023-01-15 03:01:00,Clear,Highway,3
28.620699545540177,77.16425648484511,2023-01-15 03:02:00,Snow,Rural,4
28.431488953993316,77.39055428208873,2023-01-15 03:03:00,Rain,Highway,4
28.836670653802297,77.33212334855878,2023-01-15 03:04:00,Snow,Urban,4
28.684286076570107,77.00644875305763,2023-01-15 03:05:00,Rain,Rural,1
28.592550339470257,77.34799208003962,2023-01-15 03:06:00,Clear,Highway,2
28.456385279244575,77.08514646955008,2023-01-15 03:07:00,Snow,Rural,4
28.873383642748443,77.19450597177162,2023-01-15 03:08:00,Snow,Rural,4
28.665109523910495,77.20244853917511,2023-01-15 03:09:00,Rain,Highway,3
28.54146396454145,77.02388848086214,2023-01-15 03:10:00,Fog,Urban,1
28.575107565065753,77.05026625856884,2023-01-15 03:11:00,Rain,Urban,1
28.535348590461073,77.16921896057016,2023-01-15 03:12:00,Clear,Rural,2
28.700904904428487,77.25704835062214,2023-01-15 03:13:00,Fog,Highway,2
28.864981787890255,77.10576679093614,2023-01-15 03:14:00,Rain,Highway,3
28.82834690166328,77.21056038637548,2023-01-15 03:15:00,Rain,Highway,4
28.630190437712987,77.15165415143815,2023-01-15 03:16:00,Fog,Urban,4
28.813249681150502,77.252145402301,2023-01-15 03:17:00,Clear,Highway,1
28.611552740638164,77.16977492051835,2023-01-15 03:18:00,Clear,Rural,4
28.526153570379318,77.34065323996867,2023-01-15 03:19:00,Clear,Rural,3
28.89170755763321,77.39349762741983,2023-01-15 03:20:00,Fog,Urban,2
28.551943783985408,77.36522073300961,2023-01-15 03:21:00,Snow,Highway,3
28.561862115493454,77.06744169416874,2023-01-15 03:22:00,Rain,Highway,2
28.89484643389326,77.18287107144951,2023-01-15 03:23:00,Fog,Urban,3
28.466963746582827,77.18352708826316,2023-01-15 03:24:00,Fog,Highway,4
28.780266994004847,77.33618655669906,2023-01-15 03:25:00,Clear,Rural,3
28.86790637924136,77.14287572952786,2023-01-15 03:26:00,Rain,Urban,1
28.65589749713771,77.21984074775287,2023-01-15 03:27:00,Fog,Highway,1
28.40126088085141,77.24371160129324,2023-01-15 03:28:00,Rain,Urban,1
28.587529472056552,77.04460831423889,2023-01-15 03:29:00,Fog,Highway,4
28.45578449619241,77.22318445223773,2023-01-15 03:30:00,Clear,Highway,3
28.608093830466846,77.09873659534185,2023-01-15 03:31:00,Snow,Highway,1
28.795013380821143,77.08264675213658,2023-01-15 03:32:00,Fog,Urban,4
28.6193557744419,77.10012623206092,2023-01-15 03:33:00,Snow,Highway,1
28.61596256067296,77.03974079946703,2023-01-15 03:34:00,Snow,Highway,4
28.67839473845942,77.02789210024878,2023-01-15 03:35:00,Clear,Rural,1
28.69084529237384,77.25874654776023,2023-01-15 03:36:00,Snow,Urban,1
28.828148154399486,77.376391545555,2023-01-15 03:37:00,Snow,Rural,1
28.554177719614476,77.27519984845763,2023-01-15 03:38:00,Rain,Urban,1
28.810835632184006,77.1247422434451,2023-01-15 03:39:00,Rain,Rural,3
28.68296687434602,77.13401863798656,2023-01-15 03:40:00,Snow,Urban,2
28.550264774858572,77.21655568128966,2023-01-15 03:41:00,Fog,Urban,2
28.547563022003036,77.34652075052468,2023-01-15 03:42:00,Rain,Highway,4
28.58056875855286,77.08098582013943,2023-01-15 03:43:00,Snow,Urban,2
28.711346621309985,77.18740454471761,2023-01-15 03:44:00,Fog,Urban,2
28.515405865679973,77.19957868897714,2023-01-15 03:45:00,Snow,Highway,1
28.86016678083613,77.37248944888366,2023-01-15 03:46:00,Clear,Rural,3
28.68745629208895,77.21446115126311,2023-01-15 03:47:00,Snow,Highway,4
28.860007888498004,77.31234346930725,2023-01-15 03:48:00,Fog,Rural,1
28.423202179289575,77.0351204719597,2023-01-15 03:49:00,Snow,Highway,3
28.571305685230737,77.13076944510374,2023-01-15 03:50:00,Clear,Highway,1
28.41140383034381,77.24456938131124,2023-01-15 03:51:00,Fog,Rural,1
28.536125907548982,77.271055172768,2023-01-15 03:52:00,Snow,Urban,1
28.831003236134293,77.35408486027684,2023-01-15 03:53:00,Clear,Urban,2
28.4183048579211,77.23616949792904,2023-01-15 03:54:00,Fog,Rural,1
28.61807354995787,77.11583168424725,2023-01-15 03:55:00,Snow,Urban,4
28.458783535236613,77.2156380954787,2023-01-15 03:56:00,Rain,Urban,4
28.60842032963018,77.2846120037166,2023-01-15 03:57:00,Snow,Urban,1
28.819425792132186,77.31373808228712,2023-01-15 03:58:00,Clear,Urban,1
28.711535516701257,77.37783370827574,2023-01-15 03:59:00,Rain,Rural,4
28.76837817266571,77.07630105706602,2023-01-15 04:00:00,Clear,Rural,3
28.574552057724787,77.26437806429631,2023-01-15 04:01:00,Snow,Highway,1
28.872198847505068,77.0801235022108,2023-01-15 04:02:00,Snow,Rural,2
28.75463104688975,77.12714893159539,2023-01-15 04:03:00,Fog,Highway,3
28.610899409642265,77.05710579961259,2023-01-15 04:04:00,Fog,Rural,4
28.613232400113525,77.30919749756237,2023-01-15 04:05:00,Snow,Rural,4
28.859342088971648,77.36559980819118,2023-01-15 04:06:00,Clear,Highway,1
28.688202346717695,77.01197152090045,2023-01-15 04:07:00,Rain,Rural,3
28.75318960495152,77.3254032139325,2023-01-15 04:08:00,Clear,Urban,3
28.608517612256584,77.09670215324552,2023-01-15 04:09:00,Snow,Urban,2
28.511846382382355,77.19478768377391,2023-01-15 04:10:00,Clear,Rural,1
28.76177964599721,77.2992876718726,2023-01-15 04:11:00,Fog,Highway,1
28.703911886070692,77.20274172881375,2023-01-15 04:12:00,Clear,Urban,1
28.65067144021239,77.09249995956128,2023-01-15 04:13:00,Rain,Rural,3
28.71201046999723,77.36246628036801,2023-01-15 04:14:00,Clear,Rural,3
28.504142793032116,77.2374330571697,2023-01-15 04:15:00,Fog,Rural,1
28.796969353265975,77.37250223328206,2023-01-15 04:16:00,Clear,Rural,1
28.87408140251015,77.3386565351745,2023-01-15 04:17:00,Snow,Highway,2
28.84555157208385,77.35063505702185,2023-01-15 04:18:00,Clear,Highway,1
28.560717872653505,77.14468509399626,2023-01-15 04:19:00,Snow,Highway,2
28.603002886641036,77.39492605222794,2023-01-15 04:20:00,Clear,Highway,3
28.80420114989878,77.34095778547716,2023-01-15 04:21:00,Clear,Highway,3
28.6975585654123,77.13504279660768,2023-01-15 04:22:00,Rain,Rural,1
28.67395722183832,77.3585661429819,2023-01-15 04:23:00,Clear,Urban,3
28.86332098376672,77.30211713212852,2023-01-15 04:24:00,Snow,Highway,4
28.668012480488525,77.29005481030154,2023-01-15 04:25:00,Fog,Highway,3
28.657469339793654,77.00249033218395,2023-01-15 04:26:00,Fog,Urban,2
28.42100929563318,77.00902716707341,2023-01-15 04:27:00,Clear,Highway,3
28.434708479295068,77.27791701354788,2023-01-15 04:28:00,Fog,Rural,2
28.403710153940324,77.11147341795672,2023-01-15 04:29:00,Clear,Highway,3
28.856622112891817,77.02340733886685,2023-01-15 04:30:00,Clear,Urban,3
28.604193330008847,77.11438042430845,2023-01-15 04:31:00,Rain,Urban,4
28.634280688066706,77.3351637897742,2023-01-15 04:32:00,Fog,Highway,1
28.822693473796228,77.18824471886454,2023-01-15 04:33:00,Clear,Rural,2
28.70462315518789,77.24623170346892,2023-01-15 04:34:00,Rain,Urban,4
28.70475079819529,77.32020216570848,2023-01-15 04:35:00,Clear,Rural,2
28.548267214677406,77.12934978875379,2023-01-15 04:36:00,Snow,Urban,2
28.81695418696226,77.00445836328832,2023-01-15 04:37:00,Snow,Highway,1
28.482914988019747,77.12932843432438,2023-01-15 04:38:00,Fog,Highway,4
28.426574796086474,77.38267135595234,2023-01-15 04:39:00,Fog,Urban,4
28.495801678759264,77.19291399428882,2023-01-15 04:40:00,Rain,Rural,2
28.53386860938728,77.22792304151119,2023-01-15 04:41:00,Rain,Rural,4
28.541155528927103,77.30417174392043,2023-01-15 04:42:00,Fog,Highway,4
28.735256799309383,77.04597335143198,2023-01-15 04:43:00,Clear,Rural,4
28.50891229366432,77.2935743867323,2023-01-15 04:44:00,Snow,Urban,3
28.73832915224749,77.11910177857897,2023-01-15 04:45:00,Clear,Urban,4
28.4455660866169,77.15526459824166,2023-01-15 04:46:00,Fog,Urban,4
28.473601230548955,77.10779594565733,2023-01-15 04:47:00,Snow,Urban,1
28.654410724245498,77.06141821845074,2023-01-15 04:48:00,Clear,Rural,1
28.86094790128832,77.14458454952378,2023-01-15 04:49:00,Rain,Urban,1
28.829783794405557,77.03785557949679,2023-01-15 04:50:00,Clear,Highway,2
28.8843767212214,77.33791122395878,2023-01-15 04:51:00,Clear,Highway,2
28.725239532639083,77.12237854070064,2023-01-15 04:52:00,Fog,Urban,4
28.737907433208044,77.26144692733074,2023-01-15 04:53:00,Fog,Highway,4
28.712511499465744,77.11867822223458,2023-01-15 04:54:00,Clear,Highway,1
28.711409461429096,77.08428161670149,2023-01-15 04:55:00,Snow,Highway,2
28.47356017253379,77.28546283935874,2023-01-15 04:56:00,Rain,Highway,2
28.671869478081963,77.24960152821606,2023-01-15 04:57:00,Fog,Highway,3
28.593033966725862,77.08724197248758,2023-01-15 04:58:00,Clear,Highway,4
28.621268607888645,77.24483845935455,2023-01-15 04:59:00,Snow,Rural,4
28.661800286529616,77.00200067109581,2023-01-15 05:00:00,Rain,Urban,2
28.464198085901124,77.07076584264009,2023-01-15 05:01:00,Clear,Highway,3
28.57974386692606,77.29110159135912,2023-01-15 05:02:00,Clear,Urban,4
28.4317247804383,77.16406026661048,2023-01-15 05:03:00,Rain,Urban,4
28.889834065211197,77.08145155477958,2023-01-15 05:04:00,Fog,Highway,4
28.45926401441006,77.20236655080811,2023-01-15 05:05:00,Snow,Rural,2
28.529262369272477,77.18608680040806,2023-01-15 05:06:00,Clear,Urban,3
28.8456464633517,77.25357451700077,2023-01-15 05:07:00,Snow,Rural,1
28.64135502311957,77.02901532797611,2023-01-15 05:08:00,Fog,Highway,2
28.467818600760314,77.32773985221024,2023-01-15 05:09:00,Clear,Rural,3
28.592115269019672,77.02331071157165,2023-01-15 05:10:00,Rain,Urban,2
28.45793399709569,77.18154210981592,2023-01-15 05:11:00,Rain,Urban,1
28.500107998542248,77.28418920946734,2023-01-15 05:12:00,Clear,Urban,2
28.42601492347492,77.13792441386596,2023-01-15 05:13:00,Fog,Rural,1
28.61911374727455,77.36404741201763,2023-01-15 05:14:00,Fog,Highway,1
28.80331806086263,77.30209274254227,2023-01-15 05:15:00,Fog,Rural,4
28.692984589349948,77.17041922594298,2023-01-15 05:16:00,Fog,Urban,4
28.703172652742303,77.07353055750914,2023-01-15 05:17:00,Snow,Urban,2
28.50029201504162,77.01737556342816,2023-01-15 05:18:00,Clear,Highway,3
28.571946921626182,77.32066573096829,2023-01-15 05:19:00,Clear,Rural,2
28.822621051920414,77.07770969834249,2023-01-15 05:20:00,Rain,Urban,4
28.443928092163254,77.10786966975154,2023-01-15 05:21:00,Snow,Urban,3
28.828965326834265,77.00415134522024,2023-01-15 05:22:00,Clear,Highway,2
28.641845013132393,77.00729075398702,2023-01-15 05:23:00,Clear,Rural,2
28.818573715662556,77.0921673736672,2023-01-15 05:24:00,Snow,Rural,2
28.5590032096972,77.34914739450866,2023-01-15 05:25:00,Clear,Highway,2
28.569421475791508,77.3123292193826,2023-01-15 05:26:00,Clear,Highway,3
28.77580243416157,77.30794924600498,2023-01-15 05:27:00,Clear,Urban,3
28.79249808669611,77.33081390973923,2023-01-15 05:28:00,Fog,Rural,3
28.51482233899507,77.0746454275712,2023-01-15 05:29:00,Clear,Highway,3
28.88643566241095,77.39162611573738,2023-01-15 05:30:00,Snow,Highway,4
28.442245052122413,77.09287705293865,2023-01-15 05:31:00,Snow,Urban,2
28.434251481551065,77.0599719403757,2023-01-15 05:32:00,Fog,Urban,4
28.69775210764305,77.11785787747961,2023-01-15 05:33:00,Rain,Highway,1
28.761370383885808,77.21218133686273,2023-01-15 05:34:00,Rain,Highway,4
28.880443064612486,77.04977224816385,2023-01-15 05:35:00,Snow,Urban,3
28.60247289039943,77.29544840935368,2023-01-15 05:36:00,Fog,Rural,3
28.412645704494814,77.14861067561792,2023-01-15 05:37:00,Snow,Rural,2
28.701448169723204,77.22736661424688,2023-01-15 05:38:00,Clear,Urban,1
28.544848010299386,77.29369440946003,2023-01-15 05:39:00,Fog,Rural,2
28.6164735605977,77.36075749903826,2023-01-15 05:40:00,Clear,Rural,3
28.644234741124965,77.32773878668931,2023-01-15 05:41:00,Rain,Highway,1
28.432256305369016,77.2149874697809,2023-01-15 05:42:00,Snow,Rural,4
28.64299089228205,77.39646915819385,2023-01-15 05:43:00,Rain,Highway,3
28.613159833402158,77.2118956752033,2023-01-15 05:44:00,Clear,Rural,4
28.756272132643296,77.21438886330432,2023-01-15 05:45:00,Rain,Urban,1
28.722832955606172,77.06339527800061,2023-01-15 05:46:00,Rain,Rural,2
28.492607859075278,77.05948821444592,2023-01-15 05:47:00,Clear,Highway,2
28.5030694591052,77.0674804505262,2023-01-15 05:48:00,Snow,Urban,4
28.525503089387186,77.23672854438371,2023-01-15 05:49:00,Snow,Highway,3
28.489475220148588,77.16606876539417,2023-01-15 05:50:00,Clear,Urban,2
28.728606599834233,77.15435380066577,2023-01-15 05:51:00,Fog,Urban,3
28.897215089600135,77.05102331701212,2023-01-15 05:52:00,Rain,Rural,3
28.726054170257967,77.15243608471151,2023-01-15 05:53:00,Fog,Rural,4
28.703340773095643,77.1511959489827,2023-01-15 05:54:00,Clear,Highway,1
28.604963966675534,77.24832575059597,2023-01-15 05:55:00,Fog,Urban,4
28.55629012942988,77.15536387966593,2023-01-15 05:56:00,Rain,Highway,2
28.85553687845324,77.16750480566077,2023-01-15 05:57:00,Rain,Rural,4
28.884500937071074,77.10901718370317,2023-01-15 05:58:00,Fog,Urban,3
28.64838808779386,77.05260156477233,2023-01-15 05:59:00,Snow,Highway,2
28.54510024775328,77.12000435422176,2023-01-15 06:00:00,Rain,Highway,4
28.78506110383488,77.01710613613555,2023-01-15 06:01:00,Clear,Urban,1
28.466228395433436,77.08148398747397,2023-01-15 06:02:00,Rain,Rural,2
28.78279411882184,77.12998098119247,2023-01-15 06:03:00,Clear,Urban,3
28.80947418715567,77.0582585167704,2023-01-15 06:04:00,Fog,Rural,1
28.46245197231358,77.26598786214115,2023-01-15 06:05:00,Rain,Highway,4
28.88843073439828,77.11230601129162,2023-01-15 06:06:00,Rain,Highway,3
28.892756145194237,77.24621102949236,2023-01-15 06:07:00,Fog,Urban,3
28.868359739663674,77.2575542449376,2023-01-15 06:08:00,Snow,Highway,4
28.64801740470313,77.17891531136925,2023-01-15 06:09:00,Fog,Urban,2
28.52303707113841,77.1796425773267,2023-01-15 06:10:00,Clear,Highway,3
