latitude,longitude,weather,road_type,severity,hour,day_of_week,is_weekend
28.84219308372693,77.35894237456584,Clear,Rural,3,7,1,0
28.52608555283259,77.32547911261545,Clear,Highway,3,7,1,0
28.62661608254996,77.32549442813342,Clear,Urban,3,7,1,0
28.71950871446338,77.23842598681473,Fog,Rural,3,7,1,0
28.838732474835886,77.10110387147309,Snow,Rural,1,7,1,0
28.66231055080969,77.18877608374731,Snow,Urban,2,7,1,0
28.58676231390619,77.05702160517829,Fog,Rural,1,7,1,0
28.833507539236003,77.22657224070939,Rain,Urban,2,7,1,0
28.555123212343805,77.00920028862345,Snow,Highway,1,7,1,0
28.439711849816288,77.07578604891032,Clear,Rural,3,7,1,0
28.62252105375512,77.28491788912785,Fog,Rural,1,7,1,0
28.79254665324899,77.11075694153185,Rain,Highway,4,7,1,0
28.41539041587676,77.16798489702049,Snow,Urban,1,7,1,0
28.69294112249479,77.33282438689064,Clear,Highway,3,7,1,0
28.697232024263617,77.0178232209406,Snow,Rural,4,7,1,0
28.86427088171369,77.0090936159691,Fog,Rural,4,7,1,0
28.54323240857251,77.09159485975945,Clear,Rural,1,7,1,0
28.539418306605345,77.27377734805253,Rain,Urban,2,7,1,0
28.620241825669837,77.09444833413221,Fog,Urban,2,7,1,0
28.578457450735755,77.34547936278948,Snow,Urban,3,7,1,0
28.76817293134466,77.1407392795095,Snow,Rural,1,7,1,0
28.720876038565773,77.1134044778235,Rain,Urban,1,7,1,0
28.779460518953133,77.0931652396184,Rain,Highway,3,7,1,0
28.810020895599344,77.22958814196429,Fog,Urban,2,7,1,0
28.86149056636707,77.3425245109945,Rain,Rural,1,7,1,0
28.615468365892323,77.16242492341838,Fog,Highway,2,7,1,0
28.892348694735773,77.1010067971151,Rain,Highway,1,7,1,0
28.507830406701824,77.16834649252223,Rain,Rural,2,7,1,0
28.757182580973662,77.36191590151688,Rain,Rural,3,7,1,0
28.667004658653592,77.13381503272291,Rain,Rural,3,7,1,0
28.80845029734244,77.26229916480982,Snow,Highway,3,7,1,0
28.638385260303213,77.131895812882,Fog,Highway,1,7,1,0
28.791969317681215,77.26990313189606,Snow,Rural,1,7,1,0
28.86508435732384,77.35240429947572,Snow,Highway,1,7,1,0
28.76614713307004,77.23942350914832,Fog,Rural,3,7,1,0
28.78804714310916,77.3789767914238,Fog,Urban,2,7,1,0
28.433587715632928,77.24060687628882,Rain,Highway,1,7,1,0
28.50247883111614,77.38995035737933,Snow,Urban,2,7,1,0
28.887151870251795,77.28949217832609,Rain,Rural,4,7,1,0
28.746593501893695,77.26111532382357,Clear,Highway,1,7,1,0
28.6807245086555,77.33193330433933,Clear,Highway,2,7,1,0
28.583488186698226,77.00443711062785,Clear,Rural,4,7,1,0
28.422194500603457,77.10289978545784,Clear,Rural,2,7,1,0
28.584567953982067,77.08643625524763,Fog,Urban,2,7,1,0
28.649456436644787,77.0443592272197,Rain,Rural,1,7,1,0
28.50572975469344,77.3751146552743,Clear,Highway,1,7,1,0
28.486568395636915,77.05240085260006,Fog,Highway,4,7,1,0
28.65420827567876,77.10513466734437,Snow,Urban,2,7,1,0
28.69295211781377,77.13406559296277,Rain,Highway,2,7,1,0
28.51995895942726,77.24985118561759,Fog,Urban,2,7,1,0
28.693694737228107,77.30698569726525,Clear,Rural,2,7,1,0
28.850169981937142,77.24187039678569,Rain,Highway,1,7,1,0
28.636586629010676,77.2995817554068,Clear,Rural,2,8,1,0
28.82869508479359,77.16084968171486,Rain,Urban,1,8,1,0
28.863635722266658,77.3983112947677,Clear,Rural,4,8,1,0
28.44619701446854,77.06803692977235,Snow,Highway,1,8,1,0
28.447905789828397,77.15990408352455,Snow,Highway,1,8,1,0
28.6380220914438,77.33287320568503,Rain,Rural,4,8,1,0
28.69405122215885,77.09870407909986,Snow,Highway,1,8,1,0
28.61294173223251,77.30033720623923,Clear,Highway,1,8,1,0
28.56322538520875,77.14571215746831,Snow,Urban,2,8,1,0
28.72049705806308,77.07103851014766,Clear,Highway,1,8,1,0
28.401040756174957,77.16133618585712,Snow,Urban,1,8,1,0
28.88403664043187,77.31391540259037,Rain,Urban,3,8,1,0
28.51603954409401,77.04478205898783,Clear,Highway,4,8,1,0
28.858549384291504,77.20644062109895,Fog,Highway,3,8,1,0
28.45450737226725,77.29654256723873,Rain,Highway,2,8,1,0
28.519043591022285,77.30062881785463,Clear,Highway,3,8,1,0
28.51743685054375,77.15583468564418,Rain,Urban,4,8,1,0
28.898076452100323,77.1865753516735,Fog,Rural,3,8,1,0
28.40230027286294,77.34270637860784,Snow,Rural,3,8,1,0
28.719819104651748,77.08335113578485,Fog,Rural,2,8,1,0
28.834843290530426,77.39703698708813,Snow,Rural,2,8,1,0
28.736136827012366,77.16769486850069,Snow,Urban,3,8,1,0
28.58136690910847,77.11018052757774,Fog,Urban,3,8,1,0
28.879154681351466,77.00103974061162,Fog,Urban,1,8,1,0
28.84676037729452,77.05000924164642,Fog,Urban,4,8,1,0
28.61697746012476,77.30260360969295,Fog,Urban,2,8,1,0
28.68666424630558,77.25969233592625,Clear,Rural,3,8,1,0
28.883759593902617,77.09860256069985,Fog,Urban,3,8,1,0
28.891280180963232,77.37080124689402,Rain,Rural,2,8,1,0
28.624911637858975,77.33427520242256,Snow,Highway,2,8,1,0
28.823675014071544,77.10770953253777,Snow,Urban,3,8,1,0
28.550990113476967,77.13203514876511,Rain,Rural,1,8,1,0
28.58590643646533,77.07390145471155,Fog,Rural,3,8,1,0
28.48241094149511,77.25702353953504,Snow,Urban,1,8,1,0
28.504592296388363,77.28045496840596,Clear,Rural,3,8,1,0
28.728436651129677,77.15835244366141,Clear,Urban,1,8,1,0
28.65539080900354,77.29486348107548,Snow,Highway,1,8,1,0
28.5155659303128,77.39662666060747,Snow,Highway,2,8,1,0
28.601454808180826,77.24477928293138,Snow,Highway,4,8,1,0
28.58659172993184,77.259713542304,Rain,Rural,1,8,1,0
28.893680102267663,77.14953695422707,Clear,Rural,4,8,1,0
28.826782918605687,77.00423454207711,Fog,Urban,2,8,1,0
28.59398316669191,77.38156854766632,Rain,Urban,2,8,1,0
28.856958289448016,77.30893788215958,Clear,Urban,4,8,1,0
28.571317695814084,77.27822725050953,Fog,Highway,2,8,1,0
28.733950756367427,77.0119242227134,Fog,Urban,1,8,1,0
28.883324998341056,77.30360485798236,Snow,Rural,2,8,1,0
28.595139431994276,77.26803369721175,Snow,Urban,4,8,1,0
28.739942482552465,77.22756244802883,Rain,Highway,1,8,1,0
28.547961905531317,77.24944028385086,Clear,Highway,1,8,1,0
28.533156157798985,77.3673464602349,Fog,Urban,3,8,1,0
28.687078333215773,77.00267615785978,Rain,Rural,3,8,1,0
28.889632299016608,77.06278886488842,Rain,Urban,3,8,1,0
28.626566924360084,77.35790287874731,Rain,Urban,2,8,1,0
28.86881848515829,77.00328426660143,Rain,Highway,4,8,1,0
28.85718176012238,77.36145445715164,Fog,Urban,4,8,1,0
28.526881306172495,77.01185274073883,Clear,Urban,1,8,1,0
28.60090970354216,77.31173511445857,Rain,Urban,4,8,1,0
28.72165123924709,77.35636928445564,Snow,Highway,4,8,1,0
28.659022942205695,77.24501090342262,Fog,Highway,2,8,1,0
28.447979264931583,77.25657642109938,Fog,Highway,2,9,1,0
28.896849015063577,77.02022549277187,Snow,Urban,3,9,1,0
28.77632700060564,77.08435648745863,Snow,Rural,2,9,1,0
28.618847019112355,77.3597887112449,Fog,Urban,4,9,1,0
28.709084274833145,77.32948640905614,Snow,Urban,2,9,1,0
28.443786408633112,77.02381907002051,Clear,Urban,2,9,1,0
28.647650826844803,77.32519404440106,Clear,Highway,3,9,1,0
28.865416207908744,77.16939380293866,Clear,Highway,3,9,1,0
28.84830047902749,77.22428906706058,Clear,Highway,4,9,1,0
28.56869042274157,77.04336218318898,Clear,Highway,4,9,1,0
28.665683931910667,77.15945761565432,Snow,Highway,3,9,1,0
28.748691762043823,77.17396420558853,Snow,Rural,2,9,1,0
28.57000463345395,77.26779533811059,Rain,Urban,3,9,1,0
28.43243960904697,77.26301412133597,Clear,Highway,3,9,1,0
28.652720828358905,77.21954979214388,Snow,Rural,4,9,1,0
28.700817867911667,77.01257839469427,Rain,Rural,2,9,1,0
28.402920800060755,77.06460042593788,Rain,Rural,3,9,1,0
28.447787686769264,77.06410766907766,Snow,Highway,1,9,1,0
28.503645321797073,77.35509297301755,Fog,Highway,4,9,1,0
28.574026143495463,77.36068387005362,Snow,Rural,1,9,1,0
28.67052561141529,77.32259930193898,Rain,Urban,2,9,1,0
28.54692145937983,77.06995174826216,Snow,Urban,2,9,1,0
28.53809190720325,77.3360606495599,Rain,Rural,3,9,1,0
28.83467467190654,77.07503775744092,Clear,Urban,1,9,1,0
28.472525320400713,77.2218522787424,Clear,Urban,3,9,1,0
28.647730066586178,77.29355054196681,Clear,Highway,3,9,1,0
28.876412358468063,77.02062440218222,Snow,Rural,2,9,1,0
28.71250662455802,77.2391717260231,Clear,Highway,4,9,1,0
28.758602739947214,77.10045340823386,Clear,Urban,3,9,1,0
28.6156184956953,77.19914258971923,Rain,Rural,4,9,1,0
28.40996608355986,77.15356090305467,Fog,Rural,1,9,1,0
28.7230651841836,77.2746313966905,Snow,Urban,3,9,1,0
28.715962140714065,77.19567613267971,Clear,Rural,4,9,1,0
28.455213818231663,77.12065209171065,Snow,Rural,4,9,1,0
28.631079856812313,77.36414349774074,Clear,Urban,1,9,1,0
28.857664472332825,77.38362144906232,Snow,Rural,2,9,1,0
28.502542415985985,77.32076305942493,Clear,Rural,4,9,1,0
28.630549377317053,77.23229639839609,Rain,Rural,3,9,1,0
28.63055159260026,77.35376019434437,Rain,Urban,1,9,1,0
28.805380734073815,77.24066931593823,Fog,Rural,1,9,1,0
28.81228793516472,77.05953203808147,Clear,Rural,3,9,1,0
28.779634709831697,77.00697095066896,Rain,Rural,4,9,1,0
28.582727079594136,77.29036582680418,Clear,Rural,4,9,1,0
28.43601846250926,77.30099417157881,Rain,Urban,1,9,1,0
28.574741488612005,77.3703303948253,Rain,Urban,3,9,1,0
28.73989560063567,77.32969500653354,Clear,Highway,2,9,1,0
28.751373287244537,77.25583294784438,Rain,Urban,3,9,1,0
28.88250010473836,77.07612137420257,Snow,Highway,1,9,1,0
28.626820615721854,77.23762019304274,Snow,Rural,3,9,1,0
28.716217791470143,77.17387406314967,Clear,Rural,1,9,1,0
28.669595435361263,77.0928433877061,Fog,Highway,3,9,1,0
28.475309280056617,77.31965164305285,Snow,Urban,3,9,1,0
28.630601236066067,77.05982235440726,Clear,Urban,2,9,1,0
28.672417577344497,77.25213566947484,Clear,Highway,2,9,1,0
28.875374803021128,77.24430156699887,Fog,Urban,1,9,1,0
28.583269527204475,77.1214455578093,Fog,Rural,1,9,1,0
28.890049551553982,77.17169565641991,Snow,Highway,2,9,1,0
28.67115003701204,77.04662869322316,Snow,Highway,2,9,1,0
28.521234621651526,77.01021316708056,Clear,Highway,1,9,1,0
28.4958321935079,77.00520751709631,Snow,Rural,2,9,1,0
28.47084745863011,77.069729034427,Snow,Highway,3,10,1,0
28.626466435286726,77.34678922722964,Snow,Rural,3,10,1,0
28.41096321489446,77.20904349543112,Rain,Urban,4,10,1,0
28.622522641657433,77.04684638109539,Clear,Rural,1,10,1,0
28.89420234607797,77.36219803389066,Fog,Rural,1,10,1,0
28.735053397861133,77.22755550696589,Snow,Highway,1,10,1,0
28.7798930606002,77.01115421143997,Clear,Rural,1,10,1,0
28.45950269535913,77.30509156601653,Fog,Rural,3,10,1,0
28.636550430745043,77.18937406127847,Rain,Urban,1,10,1,0
28.543111550512855,77.2131452667478,Clear,Rural,2,10,1,0
28.847048763994515,77.24529074224812,Snow,Rural,3,10,1,0
28.490646236006956,77.03778015774665,Rain,Urban,4,10,1,0
28.62936666356837,77.37909607447914,Fog,Highway,2,10,1,0
28.694023859172816,77.10215698444598,Clear,Highway,1,10,1,0
28.657020545789265,77.24873288902407,Fog,Rural,3,10,1,0
28.815121763985204,77.34222518655605,Fog,Highway,2,10,1,0
28.51572658565982,77.1327670140177,Snow,Highway,4,10,1,0
28.58869555521185,77.25102118392704,Snow,Urban,4,10,1,0
28.796042148286976,77.39555085870552,Clear,Urban,3,10,1,0
28.6640357058684,77.34071968658074,Snow,Highway,2,10,1,0
28.601058692823976,77.31171387343086,Rain,Rural,3,10,1,0
28.414721257372413,77.17572008047303,Clear,Rural,1,10,1,0
28.776692712007804,77.18050781578543,Snow,Highway,4,10,1,0
28.88609103898338,77.19421595739931,Fog,Rural,4,10,1,0
28.710143504744252,77.2761726475554,Snow,Urban,3,10,1,0
28.828270610344397,77.05773489073472,Snow,Highway,2,10,1,0
28.65843787159746,77.34441120998201,Snow,Urban,3,10,1,0
28.51584048271168,77.00723161767327,Clear,Urban,4,10,1,0
28.40722105211757,77.06799725588186,Snow,Highway,1,10,1,0
28.726699133794995,77.19272574096127,Fog,Urban,1,10,1,0
28.646554424124123,77.10084677581304,Clear,Urban,4,10,1,0
28.7910490735438,77.14623267939332,Rain,Urban,1,10,1,0
28.74734120871765,77.13303323677498,Clear,Rural,2,10,1,0
28.89397618410328,77.10758589307399,Rain,Urban,4,10,1,0
28.655156291706017,77.15211054241287,Rain,Rural,3,10,1,0
28.613587394836504,77.20211534775318,Clear,Rural,2,10,1,0
28.54336984471965,77.19054352052699,Snow,Urban,3,10,1,0
28.638430645895635,77.32476895724591,Fog,Highway,2,10,1,0
28.83643573906146,77.12325802403093,Rain,Highway,2,10,1,0
28.421219862895867,77.11276419004197,Rain,Urban,2,10,1,0
28.888950023643098,77.20177951609172,Clear,Highway,2,10,1,0
28.896653597153897,77.01917373850245,Snow,Rural,1,10,1,0
28.69891068929395,77.04472411738567,Rain,Rural,2,10,1,0
28.5657721018477,77.32123519516918,Fog,Rural,4,10,1,0
28.51152448416101,77.19748378474692,Rain,Urban,3,10,1,0
28.53824519784244,77.02661415280116,Snow,Urban,4,10,1,0
28.425052713252484,77.17615316958629,Fog,Highway,1,10,1,0
28.637555479241676,77.15930574760404,Clear,Rural,3,10,1,0
28.4286621354322,77.0984537927264,Snow,Urban,1,10,1,0
28.75923710738796,77.14884129813659,Clear,Urban,3,10,1,0
28.585964727766427,77.07534216123673,Rain,Highway,3,10,1,0
28.49968236587358,77.17962382610735,Rain,Urban,2,10,1,0
28.672426778918016,77.16341124459979,Rain,Urban,1,10,1,0
28.886879653621502,77.24300014012844,Clear,Highway,2,10,1,0
28.74756552450921,77.37684168708121,Clear,Urban,1,10,1,0
28.645873425052077,77.07418500387422,Fog,Urban,4,10,1,0
28.788457149627252,77.16697637269684,Fog,Urban,1,10,1,0
28.768738235949492,77.22488821269192,Rain,Highway,1,10,1,0
28.845867730528894,77.21879649754415,Clear,Urban,1,10,1,0
28.50233447379697,77.26453625218984,Rain,Urban,3,10,1,0
28.82943878812937,77.10717215168745,Snow,Highway,2,11,1,0
28.550513043520848,77.25382031714832,Clear,Rural,2,11,1,0
28.870499463912548,77.08046805729602,Rain,Highway,4,11,1,0
28.540532574473367,77.05018221834032,Clear,Highway,2,11,1,0
28.863424271581337,77.33265800009029,Fog,Highway,4,11,1,0
28.88189535723204,77.18949596303361,Snow,Highway,4,11,1,0
28.472745678728504,77.15891093042288,Rain,Urban,1,11,1,0
28.88724994163139,77.371405855967,Fog,Highway,2,11,1,0
28.44286148421464,77.28390295540007,Rain,Urban,4,11,1,0
28.50928389330626,77.2708515089693,Rain,Rural,3,11,1,0
28.6220843904364,77.07770389084047,Snow,Highway,3,11,1,0
28.896798682855852,77.08370328351864,Snow,Rural,1,11,1,0
28.644281525582688,77.19324054234995,Snow,Highway,2,11,1,0
28.67520472158924,77.26092150746084,Snow,Rural,3,11,1,0
28.747212474761824,77.158109008329,Rain,Rural,3,11,1,0
28.884146779136476,77.02567410711916,Snow,Urban,1,11,1,0
28.79167570006212,77.27321157266167,Rain,Highway,3,11,1,0
28.512077002211846,77.30950050302098,Clear,Urban,3,11,1,0
28.551495465332177,77.37772099062697,Clear,Urban,2,11,1,0
28.44881411980426,77.16350708984565,Snow,Rural,1,11,1,0
28.72222618208237,77.10321922218411,Snow,Highway,1,11,1,0
28.49037015326961,77.37032320218553,Clear,Highway,3,11,1,0
28.52870244423968,77.2860555366309,Fog,Rural,4,11,1,0
28.844056827590187,77.02559452103478,Clear,Rural,3,11,1,0
28.563377837666007,77.23201093623925,Snow,Highway,1,11,1,0
28.68332335917708,77.01141066376653,Fog,Rural,2,11,1,0
28.598783004394587,77.0906096118817,Fog,Rural,3,11,1,0
28.437015643702956,77.0283811556762,Clear,Rural,1,11,1,0
28.58143191494835,77.08195655078971,Rain,Urban,1,11,1,0
28.604034101517964,77.19596908122344,Fog,Urban,3,11,1,0
28.84785055095576,77.11954659393885,Snow,Highway,2,11,1,0
28.562225326823167,77.03520505224162,Snow,Rural,3,11,1,0
28.58962055988103,77.19282412264172,Snow,Highway,2,11,1,0
28.791448384336167,77.28339533302189,Rain,Rural,2,11,1,0
28.7794783256058,77.02125011441305,Snow,Highway,1,11,1,0
28.799142638324245,77.35296098303695,Rain,Rural,4,11,1,0
28.876885370038,77.26122793370436,Fog,Highway,1,11,1,0
28.79777874919739,77.2077765902303,Rain,Rural,2,11,1,0
28.603804101608944,77.15852674279584,Clear,Highway,4,11,1,0
28.810754258449045,77.15731508906227,Rain,Highway,2,11,1,0
28.65433731604497,77.13422351226703,Clear,Rural,3,11,1,0
28.53885701625928,77.04629174193258,Fog,Highway,2,11,1,0
28.551458534065503,77.03169675496883,Rain,Rural,4,11,1,0
28.511921194281697,77.12353211405816,Fog,Rural,3,11,1,0
28.472496478909875,77.26682561774734,Clear,Highway,1,11,1,0
28.492245205926825,77.11535774303823,Fog,Rural,4,11,1,0
28.43158902497691,77.32490598105328,Snow,Highway,1,11,1,0
28.844225432466192,77.1521162580725,Snow,Rural,3,11,1,0
28.86550390482456,77.25247743392045,Clear,Urban,1,11,1,0
28.693385196246947,77.17276537681992,Snow,Rural,4,11,1,0
28.820244778304343,77.19913059669109,Clear,Urban,2,11,1,0
28.491785551326572,77.10006422795071,Snow,Highway,3,11,1,0
28.85083691261349,77.20554763133832,Rain,Urban,3,11,1,0
28.65318077981525,77.04426122813742,Fog,Highway,1,11,1,0
28.433582496302776,77.15470703243179,Clear,Urban,3,11,1,0
28.47065637224708,77.17932038551369,Rain,Urban,3,11,1,0
28.554488230393407,77.28159837820468,Snow,Rural,2,11,1,0
28.421778790177378,77.16008847114988,Rain,Rural,4,11,1,0
28.55464668900872,77.26617440228952,Fog,Rural,1,11,1,0
28.429965216559445,77.06984645248127,Rain,Highway,2,11,1,0
28.51801380259641,77.01009041841318,Fog,Rural,4,12,1,0
28.53283487792822,77.20237898839267,Clear,Rural,1,12,1,0
28.897184488183395,77.18954831304069,Clear,Highway,2,12,1,0
28.51777333688183,77.26790099800307,Fog,Urban,1,12,1,0
28.51959322446929,77.12541810501669,Snow,Highway,2,12,1,0
28.74339448417919,77.01194614368768,Rain,Rural,2,12,1,0
28.829678739258224,77.28942784193903,Clear,Rural,4,12,1,0
28.59352770630104,77.37688463787292,Snow,Urban,4,12,1,0
28.837809009970343,77.1577054188777,Fog,Highway,4,12,1,0
28.570071010373876,77.2444511122264,Clear,Highway,4,12,1,0
28.498507939807507,77.2178748849906,Fog,Urban,3,12,1,0
28.56481941216386,77.22640058341648,Snow,Rural,2,12,1,0
28.704678186963996,77.34695048537878,Snow,Urban,4,12,1,0
28.58357157965603,77.2945347089212,Clear,Rural,2,12,1,0
28.736446901994643,77.30791456484306,Rain,Urban,4,12,1,0
28.51846793971124,77.03601500213775,Snow,Urban,4,12,1,0
28.750496446994575,77.05868298753282,Snow,Urban,3,12,1,0
28.57371918162423,77.26532184706454,Snow,Urban,3,12,1,0
28.627934185800967,77.21618311409671,Fog,Urban,1,12,1,0
28.678872570221447,77.30971132815743,Snow,Highway,1,12,1,0
28.743112501592996,77.03722932791996,Snow,Rural,2,12,1,0
28.519356845924367,77.22659484846662,Clear,Urban,4,12,1,0
28.817972768705403,77.19442775888396,Fog,Rural,2,12,1,0
28.76092137487762,77.34187475062325,Clear,Urban,4,12,1,0
28.517048959512,77.07485958913587,Snow,Highway,3,12,1,0
28.887487281301453,77.13948525572023,Fog,Highway,4,12,1,0
28.732398495515227,77.06018858433563,Rain,Rural,4,12,1,0
28.62621344323335,77.18069299979464,Rain,Highway,1,12,1,0
28.478763662776757,77.35256232504787,Clear,Urban,1,12,1,0
28.666610501154064,77.26813339109114,Clear,Urban,1,12,1,0
28.482387943413556,77.29771951304562,Snow,Rural,4,12,1,0
28.61474583934892,77.03733475126207,Clear,Rural,4,12,1,0
28.60435626136976,77.18081037385224,Fog,Urban,2,12,1,0
28.75996982217373,77.33546814254626,Snow,Rural,1,12,1,0
28.496191590612124,77.33499184344731,Snow,Urban,4,12,1,0
28.81093567743542,77.3952080776448,Snow,Urban,4,12,1,0
28.563066163508083,77.21041633163757,Rain,Rural,2,12,1,0
28.621994313484382,77.00082857167416,Fog,Urban,3,12,1,0
28.78617048777692,77.35962419836399,Clear,Urban,4,12,1,0
28.71269619985675,77.38247868609778,Clear,Highway,3,12,1,0
28.554012675900967,77.37109848143153,Fog,Rural,4,12,1,0
28.59310146227294,77.30876450280677,Clear,Highway,2,12,1,0
28.552893406994805,77.0847659803616,Clear,Urban,3,12,1,0
28.697385083638576,77.05562283000923,Rain,Urban,2,12,1,0
28.56631226660342,77.28035440139072,Rain,Rural,4,12,1,0
28.76284884739157,77.05616920344168,Clear,Rural,3,12,1,0
28.689893579291866,77.38132626597312,Snow,Rural,3,12,1,0
28.472853305873752,77.17833110831336,Rain,Rural,2,12,1,0
28.55513430933994,77.01232602399492,Fog,Rural,2,12,1,0
28.510723720955077,77.0602374402112,Snow,Urban,1,12,1,0
28.59515660627574,77.11619247179402,Clear,Urban,2,12,1,0
28.65799204310468,77.28150188077485,Fog,Highway,2,12,1,0
28.653381428642053,77.29491692991948,Fog,Urban,4,12,1,0
28.777261838281643,77.08521008126154,Snow,Highway,2,12,1,0
28.494585931800852,77.25942221261043,Clear,Urban,4,12,1,0
28.873236414648723,77.01273094735484,Snow,Rural,3,12,1,0
28.57142255344108,77.04114117006038,Fog,Rural,3,12,1,0
28.55012442345807,77.2140042699765,Clear,Highway,4,12,1,0
28.74258928909011,77.28152945595447,Fog,Highway,1,12,1,0
28.80275831434153,77.3657469029075,Clear,Highway,3,12,1,0
28.589235882406825,77.17510099051479,Rain,Rural,2,13,1,0
28.773423487446987,77.04798122433948,Snow,Highway,3,13,1,0
28.841867978068027,77.3715906523458,Snow,Rural,2,13,1,0
28.783401832603477,77.17497507411784,Snow,Highway,3,13,1,0
28.417098242785418,77.19898924025823,Fog,Rural,2,13,1,0
28.81368445568309,77.34177180176127,Snow,Highway,3,13,1,0
28.787240479227183,77.23431187744238,Clear,Highway,2,13,1,0
28.734645119076593,77.12058010191134,Snow,Urban,3,13,1,0
28.78001120954395,77.21631217509379,Clear,Rural,1,13,1,0
28.889712697915968,77.24994443910603,Rain,Rural,2,13,1,0
28.615556443909178,77.35591995584247,Fog,Urban,3,13,1,0
28.433611617477297,77.09393378859369,Rain,Highway,1,13,1,0
28.630444984813856,77.2237516122453,Fog,Urban,3,13,1,0
28.423216827695523,77.36819961543554,Fog,Rural,3,13,1,0
28.547125204044228,77.01818911621244,Rain,Highway,2,13,1,0
28.69343989589838,77.0778271251344,Rain,Rural,2,13,1,0
28.554811446463077,77.13852596575266,Fog,Urban,2,13,1,0
28.74269762295477,77.27138735982754,Fog,Highway,3,13,1,0
28.81099316384286,77.33673890886196,Fog,Urban,2,13,1,0
28.610219589639765,77.07966833953547,Rain,Urban,4,13,1,0
28.8500689756465,77.09868179121298,Snow,Urban,1,13,1,0
28.4399194656752,77.32931417449005,Rain,Highway,1,13,1,0
28.820056582100225,77.05933740262984,Clear,Urban,2,13,1,0
28.81428657271965,77.10447077703135,Rain,Rural,1,13,1,0
28.560996948163385,77.29307743436446,Snow,Urban,2,13,1,0
28.549357593562306,77.06646351798382,Clear,Urban,1,13,1,0
28.552547490576757,77.33121340987395,Snow,Rural,3,13,1,0
28.805696856172204,77.1962066390556,Clear,Rural,4,13,1,0
28.815826743805097,77.17902883023628,Rain,Highway,1,13,1,0
28.564861229413832,77.05410208060891,Snow,Highway,2,13,1,0
28.69629517372223,77.27186331435848,Snow,Highway,4,13,1,0
28.469466614720226,77.3536004152724,Fog,Rural,1,13,1,0
28.63438936914051,77.27684315371499,Snow,Rural,3,13,1,0
28.899396425427767,77.12675384113874,Snow,Highway,3,13,1,0
28.47941957385312,77.27951946648358,Rain,Highway,1,13,1,0
28.87378131998003,77.20397698368004,Rain,Highway,1,13,1,0
28.8121273609825,77.34149217533935,Clear,Rural,2,13,1,0
28.886107325473137,77.1838588397052,Clear,Urban,4,13,1,0
28.489789380305265,77.0949210607562,Rain,Rural,1,13,1,0
28.50675924522168,77.04050248856032,Snow,Highway,2,13,1,0
28.40843359086743,77.11242670473112,Fog,Rural,1,13,1,0
28.7623509064578,77.22541595433388,Fog,Urban,1,13,1,0
28.722047346718092,77.06801701223688,Rain,Rural,3,13,1,0
28.489032719162363,77.01590445357263,Snow,Highway,4,13,1,0
28.795572482771036,77.17953722086826,Fog,Urban,4,13,1,0
28.54959775306586,77.13897284744078,Fog,Urban,3,13,1,0
28.467497784665316,77.16815625001334,Clear,Highway,1,13,1,0
28.611281332509673,77.18165336424593,Rain,Rural,2,13,1,0
28.445484924213428,77.3064281882928,Snow,Rural,3,13,1,0
28.531621828136625,77.38437074211613,Fog,Urban,1,13,1,0
28.58566667921367,77.10491377492501,Rain,Rural,4,13,1,0
28.825932087257073,77.37695955180833,Clear,Highway,2,13,1,0
28.79627437064661,77.09135024809538,Rain,Urban,2,13,1,0
28.621377142875307,77.30197804263878,Fog,Rural,3,13,1,0
28.762287528876193,77.27253841940178,Snow,Urban,1,13,1,0
28.6843248180895,77.02088888659118,Clear,Urban,1,13,1,0
28.570420927539033,77.289968721213,Rain,Urban,2,13,1,0
28.76293717174764,77.36044907666866,Clear,Rural,4,13,1,0
28.741749577233183,77.37208891869804,Snow,Highway,1,13,1,0
28.7095472210968,77.27407736175807,Clear,Rural,1,13,1,0
28.708977760521623,77.31463521460164,Snow,Urban,3,14,1,0
28.74149099616349,77.02861674000746,Rain,Urban,2,14,1,0
28.592272756321268,77.06450105845533,Rain,Urban,4,14,1,0
28.83453790753385,77.10499186497802,Clear,Urban,3,14,1,0
28.48115392274823,77.21253534913347,Fog,Highway,3,14,1,0
28.841942731619575,77.15449789819799,Fog,Highway,3,14,1,0
28.571140921515997,77.26285401432872,Clear,Rural,4,14,1,0
28.46251580780431,77.17827551479444,Clear,Highway,2,14,1,0
28.700013701339564,77.31000889614026,Snow,Rural,1,14,1,0
28.5879933345352,77.28543523280143,Snow,Urban,1,14,1,0
28.80774986355176,77.29891255904629,Clear,Urban,2,14,1,0
28.615392734264383,77.33153952146044,Rain,Urban,3,14,1,0
28.734281262781053,77.33368896595248,Snow,Urban,2,14,1,0
28.55412899475241,77.31182095220137,Snow,Urban,4,14,1,0
28.50472618751267,77.02637063289176,Fog,Urban,1,14,1,0
28.59402451547441,77.24928134059046,Rain,Highway,4,14,1,0
28.703403917301216,77.0079157727927,Rain,Rural,1,14,1,0
28.728473369605673,77.29750361585393,Clear,Highway,4,14,1,0
28.689103332649008,77.02442309597035,Fog,Urban,1,14,1,0
28.894027859312057,77.39328599803878,Clear,Highway,1,14,1,0
28.745545093247586,77.24563128374639,Fog,Rural,3,14,1,0
28.86575981379846,77.07279923851816,Snow,Highway,2,14,1,0
28.458966597447585,77.18731180382592,Rain,Highway,3,14,1,0
28.43068646490674,77.33067079028777,Rain,Urban,2,14,1,0
